	support	itemsets	length
931	0.4524	['F0', 'F12', 'F2', 'F3', 'F5', 'F9']	6
932	0.1305	['F0', 'F12', 'F2', 'F3', 'F6', 'F8']	6
933	0.4524	['F0', 'F12', 'F2', 'F3', 'F6', 'F9']	6
934	0.1305	['F0', 'F12', 'F2', 'F3', 'F8', 'F9']	6
935	0.1305	['F0', 'F12', 'F2', 'F5', 'F6', 'F8']	6
936	0.4524	['F0', 'F12', 'F2', 'F5', 'F6', 'F9']	6
937	0.1305	['F0', 'F12', 'F2', 'F5', 'F8', 'F9']	6
938	0.1305	['F0', 'F12', 'F2', 'F6', 'F8', 'F9']	6
939	0.1305	['F0', 'F12', 'F3', 'F5', 'F6', 'F8']	6
940	0.4524	['F0', 'F12', 'F3', 'F5', 'F6', 'F9']	6
941	0.1305	['F0', 'F12', 'F3', 'F5', 'F8', 'F9']	6
942	0.1305	['F0', 'F12', 'F3', 'F6', 'F8', 'F9']	6
943	0.1305	['F0', 'F12', 'F5', 'F6', 'F8', 'F9']	6
944	0.4524	['F0', 'F13', 'F2', 'F3', 'F5', 'F6']	6
945	0.1305	['F0', 'F13', 'F2', 'F3', 'F5', 'F8']	6
946	0.4524	['F0', 'F13', 'F2', 'F3', 'F5', 'F9']	6
947	0.1305	['F0', 'F13', 'F2', 'F3', 'F6', 'F8']	6
948	0.4524	['F0', 'F13', 'F2', 'F3', 'F6', 'F9']	6
949	0.1305	['F0', 'F13', 'F2', 'F3', 'F8', 'F9']	6
950	0.1305	['F0', 'F13', 'F2', 'F5', 'F6', 'F8']	6
951	0.4524	['F0', 'F13', 'F2', 'F5', 'F6', 'F9']	6
952	0.1305	['F0', 'F13', 'F2', 'F5', 'F8', 'F9']	6
953	0.1305	['F0', 'F13', 'F2', 'F6', 'F8', 'F9']	6
954	0.1305	['F0', 'F13', 'F3', 'F5', 'F6', 'F8']	6
955	0.4524	['F0', 'F13', 'F3', 'F5', 'F6', 'F9']	6
956	0.1305	['F0', 'F13', 'F3', 'F5', 'F8', 'F9']	6
957	0.1305	['F0', 'F13', 'F3', 'F6', 'F8', 'F9']	6
958	0.1305	['F0', 'F13', 'F5', 'F6', 'F8', 'F9']	6
959	0.1305	['F0', 'F2', 'F3', 'F5', 'F6', 'F8']	6
960	0.4524	['F0', 'F2', 'F3', 'F5', 'F6', 'F9']	6
961	0.1305	['F0', 'F2', 'F3', 'F5', 'F8', 'F9']	6
962	0.1305	['F0', 'F2', 'F3', 'F6', 'F8', 'F9']	6
963	0.1893	['F0', 'F2', 'F4', 'F6', 'F7', 'F8']	6
964	0.1893	['F0', 'F2', 'F4', 'F6', 'F7', 'F9']	6
965	0.1893	['F0', 'F2', 'F4', 'F6', 'F8', 'F9']	6
966	0.1893	['F0', 'F2', 'F4', 'F7', 'F8', 'F9']	6
967	0.1305	['F0', 'F2', 'F5', 'F6', 'F8', 'F9']	6
968	0.1893	['F0', 'F2', 'F6', 'F7', 'F8', 'F9']	6
969	0.1305	['F0', 'F3', 'F5', 'F6', 'F8', 'F9']	6
970	0.1893	['F0', 'F4', 'F6', 'F7', 'F8', 'F9']	6
971	0.4465	['F1', 'F2', 'F4', 'F6', 'F7', 'F8']	6
972	0.4465	['F1', 'F2', 'F4', 'F6', 'F7', 'F9']	6
973	0.4465	['F1', 'F2', 'F4', 'F6', 'F8', 'F9']	6
974	0.4465	['F1', 'F2', 'F4', 'F7', 'F8', 'F9']	6
975	0.4465	['F1', 'F2', 'F6', 'F7', 'F8', 'F9']	6
976	0.4465	['F1', 'F4', 'F6', 'F7', 'F8', 'F9']	6
977	0.4524	['F11', 'F12', 'F13', 'F2', 'F3', 'F5']	6
978	0.4524	['F11', 'F12', 'F13', 'F2', 'F3', 'F6']	6
979	0.1305	['F11', 'F12', 'F13', 'F2', 'F3', 'F8']	6
980	0.4524	['F11', 'F12', 'F13', 'F2', 'F3', 'F9']	6
981	0.4524	['F11', 'F12', 'F13', 'F2', 'F5', 'F6']	6
982	0.1305	['F11', 'F12', 'F13', 'F2', 'F5', 'F8']	6
983	0.4524	['F11', 'F12', 'F13', 'F2', 'F5', 'F9']	6
984	0.1305	['F11', 'F12', 'F13', 'F2', 'F6', 'F8']	6
985	0.4524	['F11', 'F12', 'F13', 'F2', 'F6', 'F9']	6
986	0.1305	['F11', 'F12', 'F13', 'F2', 'F8', 'F9']	6
987	0.4524	['F11', 'F12', 'F13', 'F3', 'F5', 'F6']	6
988	0.1305	['F11', 'F12', 'F13', 'F3', 'F5', 'F8']	6
989	0.4524	['F11', 'F12', 'F13', 'F3', 'F5', 'F9']	6
990	0.1305	['F11', 'F12', 'F13', 'F3', 'F6', 'F8']	6
991	0.4524	['F11', 'F12', 'F13', 'F3', 'F6', 'F9']	6
992	0.1305	['F11', 'F12', 'F13', 'F3', 'F8', 'F9']	6
993	0.1305	['F11', 'F12', 'F13', 'F5', 'F6', 'F8']	6
994	0.4524	['F11', 'F12', 'F13', 'F5', 'F6', 'F9']	6
995	0.1305	['F11', 'F12', 'F13', 'F5', 'F8', 'F9']	6
996	0.1305	['F11', 'F12', 'F13', 'F6', 'F8', 'F9']	6
997	0.4524	['F11', 'F12', 'F2', 'F3', 'F5', 'F6']	6
998	0.1305	['F11', 'F12', 'F2', 'F3', 'F5', 'F8']	6
999	0.4524	['F11', 'F12', 'F2', 'F3', 'F5', 'F9']	6
1000	0.1305	['F11', 'F12', 'F2', 'F3', 'F6', 'F8']	6
1001	0.4524	['F11', 'F12', 'F2', 'F3', 'F6', 'F9']	6
1002	0.1305	['F11', 'F12', 'F2', 'F3', 'F8', 'F9']	6
1003	0.1305	['F11', 'F12', 'F2', 'F5', 'F6', 'F8']	6
1004	0.4524	['F11', 'F12', 'F2', 'F5', 'F6', 'F9']	6
1005	0.1305	['F11', 'F12', 'F2', 'F5', 'F8', 'F9']	6
1006	0.1305	['F11', 'F12', 'F2', 'F6', 'F8', 'F9']	6
1007	0.1305	['F11', 'F12', 'F3', 'F5', 'F6', 'F8']	6
1008	0.4524	['F11', 'F12', 'F3', 'F5', 'F6', 'F9']	6
1009	0.1305	['F11', 'F12', 'F3', 'F5', 'F8', 'F9']	6
1010	0.1305	['F11', 'F12', 'F3', 'F6', 'F8', 'F9']	6
1011	0.1305	['F11', 'F12', 'F5', 'F6', 'F8', 'F9']	6
1012	0.4524	['F11', 'F13', 'F2', 'F3', 'F5', 'F6']	6
1013	0.1305	['F11', 'F13', 'F2', 'F3', 'F5', 'F8']	6
1014	0.4524	['F11', 'F13', 'F2', 'F3', 'F5', 'F9']	6
1015	0.1305	['F11', 'F13', 'F2', 'F3', 'F6', 'F8']	6
1016	0.4524	['F11', 'F13', 'F2', 'F3', 'F6', 'F9']	6
1017	0.1305	['F11', 'F13', 'F2', 'F3', 'F8', 'F9']	6
1018	0.1305	['F11', 'F13', 'F2', 'F5', 'F6', 'F8']	6
1019	0.4524	['F11', 'F13', 'F2', 'F5', 'F6', 'F9']	6
1020	0.1305	['F11', 'F13', 'F2', 'F5', 'F8', 'F9']	6
1021	0.1305	['F11', 'F13', 'F2', 'F6', 'F8', 'F9']	6
1022	0.1305	['F11', 'F13', 'F3', 'F5', 'F6', 'F8']	6
1023	0.4524	['F11', 'F13', 'F3', 'F5', 'F6', 'F9']	6
1024	0.1305	['F11', 'F13', 'F3', 'F5', 'F8', 'F9']	6
1025	0.1305	['F11', 'F13', 'F3', 'F6', 'F8', 'F9']	6
1026	0.1305	['F11', 'F13', 'F5', 'F6', 'F8', 'F9']	6
1027	0.1305	['F11', 'F2', 'F3', 'F5', 'F6', 'F8']	6
1028	0.4524	['F11', 'F2', 'F3', 'F5', 'F6', 'F9']	6
1029	0.1305	['F11', 'F2', 'F3', 'F5', 'F8', 'F9']	6
1030	0.1305	['F11', 'F2', 'F3', 'F6', 'F8', 'F9']	6
1031	0.1305	['F11', 'F2', 'F5', 'F6', 'F8', 'F9']	6
1032	0.1305	['F11', 'F3', 'F5', 'F6', 'F8', 'F9']	6
1033	0.4524	['F12', 'F13', 'F2', 'F3', 'F5', 'F6']	6
1034	0.1305	['F12', 'F13', 'F2', 'F3', 'F5', 'F8']	6
1035	0.4524	['F12', 'F13', 'F2', 'F3', 'F5', 'F9']	6
1036	0.1305	['F12', 'F13', 'F2', 'F3', 'F6', 'F8']	6
1037	0.4524	['F12', 'F13', 'F2', 'F3', 'F6', 'F9']	6
1038	0.1305	['F12', 'F13', 'F2', 'F3', 'F8', 'F9']	6
1039	0.1305	['F12', 'F13', 'F2', 'F5', 'F6', 'F8']	6
1040	0.4524	['F12', 'F13', 'F2', 'F5', 'F6', 'F9']	6
1041	0.1305	['F12', 'F13', 'F2', 'F5', 'F8', 'F9']	6
1042	0.1305	['F12', 'F13', 'F2', 'F6', 'F8', 'F9']	6
1043	0.1305	['F12', 'F13', 'F3', 'F5', 'F6', 'F8']	6
1044	0.4524	['F12', 'F13', 'F3', 'F5', 'F6', 'F9']	6
1045	0.1305	['F12', 'F13', 'F3', 'F5', 'F8', 'F9']	6
1046	0.1305	['F12', 'F13', 'F3', 'F6', 'F8', 'F9']	6
1047	0.1305	['F12', 'F13', 'F5', 'F6', 'F8', 'F9']	6
1048	0.1305	['F12', 'F2', 'F3', 'F5', 'F6', 'F8']	6
1049	0.4524	['F12', 'F2', 'F3', 'F5', 'F6', 'F9']	6
1050	0.1305	['F12', 'F2', 'F3', 'F5', 'F8', 'F9']	6
1051	0.1305	['F12', 'F2', 'F3', 'F6', 'F8', 'F9']	6
1052	0.1305	['F12', 'F2', 'F5', 'F6', 'F8', 'F9']	6
1053	0.1305	['F12', 'F3', 'F5', 'F6', 'F8', 'F9']	6
1054	0.1305	['F13', 'F2', 'F3', 'F5', 'F6', 'F8']	6
1055	0.4524	['F13', 'F2', 'F3', 'F5', 'F6', 'F9']	6
1056	0.1305	['F13', 'F2', 'F3', 'F5', 'F8', 'F9']	6
1057	0.1305	['F13', 'F2', 'F3', 'F6', 'F8', 'F9']	6
1058	0.1305	['F13', 'F2', 'F5', 'F6', 'F8', 'F9']	6
1059	0.1305	['F13', 'F3', 'F5', 'F6', 'F8', 'F9']	6
1060	0.1305	['F2', 'F3', 'F5', 'F6', 'F8', 'F9']	6
1061	0.4465	['F2', 'F4', 'F6', 'F7', 'F8', 'F9']	6
1062	0.1893	['F0', 'F1', 'F2', 'F4', 'F6', 'F7', 'F8']	7
1063	0.1893	['F0', 'F1', 'F2', 'F4', 'F6', 'F7', 'F9']	7
1064	0.1893	['F0', 'F1', 'F2', 'F4', 'F6', 'F8', 'F9']	7
1065	0.1893	['F0', 'F1', 'F2', 'F4', 'F7', 'F8', 'F9']	7
1066	0.1893	['F0', 'F1', 'F2', 'F6', 'F7', 'F8', 'F9']	7
1067	0.1893	['F0', 'F1', 'F4', 'F6', 'F7', 'F8', 'F9']	7
1068	0.4524	['F0', 'F11', 'F12', 'F13', 'F2', 'F3', 'F5']	7
1069	0.4524	['F0', 'F11', 'F12', 'F13', 'F2', 'F3', 'F6']	7
1070	0.1305	['F0', 'F11', 'F12', 'F13', 'F2', 'F3', 'F8']	7
1071	0.4524	['F0', 'F11', 'F12', 'F13', 'F2', 'F3', 'F9']	7
1072	0.4524	['F0', 'F11', 'F12', 'F13', 'F2', 'F5', 'F6']	7
1073	0.1305	['F0', 'F11', 'F12', 'F13', 'F2', 'F5', 'F8']	7
1074	0.4524	['F0', 'F11', 'F12', 'F13', 'F2', 'F5', 'F9']	7
1075	0.1305	['F0', 'F11', 'F12', 'F13', 'F2', 'F6', 'F8']	7
1076	0.4524	['F0', 'F11', 'F12', 'F13', 'F2', 'F6', 'F9']	7
1077	0.1305	['F0', 'F11', 'F12', 'F13', 'F2', 'F8', 'F9']	7
1078	0.4524	['F0', 'F11', 'F12', 'F13', 'F3', 'F5', 'F6']	7
1079	0.1305	['F0', 'F11', 'F12', 'F13', 'F3', 'F5', 'F8']	7
1080	0.4524	['F0', 'F11', 'F12', 'F13', 'F3', 'F5', 'F9']	7
1081	0.1305	['F0', 'F11', 'F12', 'F13', 'F3', 'F6', 'F8']	7
1082	0.4524	['F0', 'F11', 'F12', 'F13', 'F3', 'F6', 'F9']	7
1083	0.1305	['F0', 'F11', 'F12', 'F13', 'F3', 'F8', 'F9']	7
1084	0.1305	['F0', 'F11', 'F12', 'F13', 'F5', 'F6', 'F8']	7
1085	0.4524	['F0', 'F11', 'F12', 'F13', 'F5', 'F6', 'F9']	7
1086	0.1305	['F0', 'F11', 'F12', 'F13', 'F5', 'F8', 'F9']	7
1087	0.1305	['F0', 'F11', 'F12', 'F13', 'F6', 'F8', 'F9']	7
1088	0.4524	['F0', 'F11', 'F12', 'F2', 'F3', 'F5', 'F6']	7
1089	0.1305	['F0', 'F11', 'F12', 'F2', 'F3', 'F5', 'F8']	7
1090	0.4524	['F0', 'F11', 'F12', 'F2', 'F3', 'F5', 'F9']	7
1091	0.1305	['F0', 'F11', 'F12', 'F2', 'F3', 'F6', 'F8']	7
1092	0.4524	['F0', 'F11', 'F12', 'F2', 'F3', 'F6', 'F9']	7
1093	0.1305	['F0', 'F11', 'F12', 'F2', 'F3', 'F8', 'F9']	7
1094	0.1305	['F0', 'F11', 'F12', 'F2', 'F5', 'F6', 'F8']	7
1095	0.4524	['F0', 'F11', 'F12', 'F2', 'F5', 'F6', 'F9']	7
1096	0.1305	['F0', 'F11', 'F12', 'F2', 'F5', 'F8', 'F9']	7
1097	0.1305	['F0', 'F11', 'F12', 'F2', 'F6', 'F8', 'F9']	7
1098	0.1305	['F0', 'F11', 'F12', 'F3', 'F5', 'F6', 'F8']	7
1099	0.4524	['F0', 'F11', 'F12', 'F3', 'F5', 'F6', 'F9']	7
1100	0.1305	['F0', 'F11', 'F12', 'F3', 'F5', 'F8', 'F9']	7
1101	0.1305	['F0', 'F11', 'F12', 'F3', 'F6', 'F8', 'F9']	7
1102	0.1305	['F0', 'F11', 'F12', 'F5', 'F6', 'F8', 'F9']	7
1103	0.4524	['F0', 'F11', 'F13', 'F2', 'F3', 'F5', 'F6']	7
1104	0.1305	['F0', 'F11', 'F13', 'F2', 'F3', 'F5', 'F8']	7
1105	0.4524	['F0', 'F11', 'F13', 'F2', 'F3', 'F5', 'F9']	7
1106	0.1305	['F0', 'F11', 'F13', 'F2', 'F3', 'F6', 'F8']	7
1107	0.4524	['F0', 'F11', 'F13', 'F2', 'F3', 'F6', 'F9']	7
1108	0.1305	['F0', 'F11', 'F13', 'F2', 'F3', 'F8', 'F9']	7
1109	0.1305	['F0', 'F11', 'F13', 'F2', 'F5', 'F6', 'F8']	7
1110	0.4524	['F0', 'F11', 'F13', 'F2', 'F5', 'F6', 'F9']	7
1111	0.1305	['F0', 'F11', 'F13', 'F2', 'F5', 'F8', 'F9']	7
1112	0.1305	['F0', 'F11', 'F13', 'F2', 'F6', 'F8', 'F9']	7
1113	0.1305	['F0', 'F11', 'F13', 'F3', 'F5', 'F6', 'F8']	7
1114	0.4524	['F0', 'F11', 'F13', 'F3', 'F5', 'F6', 'F9']	7
1115	0.1305	['F0', 'F11', 'F13', 'F3', 'F5', 'F8', 'F9']	7
1116	0.1305	['F0', 'F11', 'F13', 'F3', 'F6', 'F8', 'F9']	7
1117	0.1305	['F0', 'F11', 'F13', 'F5', 'F6', 'F8', 'F9']	7
1118	0.1305	['F0', 'F11', 'F2', 'F3', 'F5', 'F6', 'F8']	7
1119	0.4524	['F0', 'F11', 'F2', 'F3', 'F5', 'F6', 'F9']	7
1120	0.1305	['F0', 'F11', 'F2', 'F3', 'F5', 'F8', 'F9']	7
1121	0.1305	['F0', 'F11', 'F2', 'F3', 'F6', 'F8', 'F9']	7
1122	0.1305	['F0', 'F11', 'F2', 'F5', 'F6', 'F8', 'F9']	7
1123	0.1305	['F0', 'F11', 'F3', 'F5', 'F6', 'F8', 'F9']	7
1124	0.4524	['F0', 'F12', 'F13', 'F2', 'F3', 'F5', 'F6']	7
1125	0.1305	['F0', 'F12', 'F13', 'F2', 'F3', 'F5', 'F8']	7
1126	0.4524	['F0', 'F12', 'F13', 'F2', 'F3', 'F5', 'F9']	7
1127	0.1305	['F0', 'F12', 'F13', 'F2', 'F3', 'F6', 'F8']	7
1128	0.4524	['F0', 'F12', 'F13', 'F2', 'F3', 'F6', 'F9']	7
1129	0.1305	['F0', 'F12', 'F13', 'F2', 'F3', 'F8', 'F9']	7
1130	0.1305	['F0', 'F12', 'F13', 'F2', 'F5', 'F6', 'F8']	7
1131	0.4524	['F0', 'F12', 'F13', 'F2', 'F5', 'F6', 'F9']	7
1132	0.1305	['F0', 'F12', 'F13', 'F2', 'F5', 'F8', 'F9']	7
1133	0.1305	['F0', 'F12', 'F13', 'F2', 'F6', 'F8', 'F9']	7
1134	0.1305	['F0', 'F12', 'F13', 'F3', 'F5', 'F6', 'F8']	7
1135	0.4524	['F0', 'F12', 'F13', 'F3', 'F5', 'F6', 'F9']	7
1136	0.1305	['F0', 'F12', 'F13', 'F3', 'F5', 'F8', 'F9']	7
1137	0.1305	['F0', 'F12', 'F13', 'F3', 'F6', 'F8', 'F9']	7
1138	0.1305	['F0', 'F12', 'F13', 'F5', 'F6', 'F8', 'F9']	7
1139	0.1305	['F0', 'F12', 'F2', 'F3', 'F5', 'F6', 'F8']	7
1140	0.4524	['F0', 'F12', 'F2', 'F3', 'F5', 'F6', 'F9']	7
1141	0.1305	['F0', 'F12', 'F2', 'F3', 'F5', 'F8', 'F9']	7
1142	0.1305	['F0', 'F12', 'F2', 'F3', 'F6', 'F8', 'F9']	7
1143	0.1305	['F0', 'F12', 'F2', 'F5', 'F6', 'F8', 'F9']	7
1144	0.1305	['F0', 'F12', 'F3', 'F5', 'F6', 'F8', 'F9']	7
1145	0.1305	['F0', 'F13', 'F2', 'F3', 'F5', 'F6', 'F8']	7
1146	0.4524	['F0', 'F13', 'F2', 'F3', 'F5', 'F6', 'F9']	7
1147	0.1305	['F0', 'F13', 'F2', 'F3', 'F5', 'F8', 'F9']	7
1148	0.1305	['F0', 'F13', 'F2', 'F3', 'F6', 'F8', 'F9']	7
1149	0.1305	['F0', 'F13', 'F2', 'F5', 'F6', 'F8', 'F9']	7
1150	0.1305	['F0', 'F13', 'F3', 'F5', 'F6', 'F8', 'F9']	7
1151	0.1305	['F0', 'F2', 'F3', 'F5', 'F6', 'F8', 'F9']	7
1152	0.1893	['F0', 'F2', 'F4', 'F6', 'F7', 'F8', 'F9']	7
1153	0.4465	['F1', 'F2', 'F4', 'F6', 'F7', 'F8', 'F9']	7
1154	0.4524	['F11', 'F12', 'F13', 'F2', 'F3', 'F5', 'F6']	7
1155	0.1305	['F11', 'F12', 'F13', 'F2', 'F3', 'F5', 'F8']	7
1156	0.4524	['F11', 'F12', 'F13', 'F2', 'F3', 'F5', 'F9']	7
1157	0.1305	['F11', 'F12', 'F13', 'F2', 'F3', 'F6', 'F8']	7
1158	0.4524	['F11', 'F12', 'F13', 'F2', 'F3', 'F6', 'F9']	7
1159	0.1305	['F11', 'F12', 'F13', 'F2', 'F3', 'F8', 'F9']	7
1160	0.1305	['F11', 'F12', 'F13', 'F2', 'F5', 'F6', 'F8']	7
1161	0.4524	['F11', 'F12', 'F13', 'F2', 'F5', 'F6', 'F9']	7
1162	0.1305	['F11', 'F12', 'F13', 'F2', 'F5', 'F8', 'F9']	7
1163	0.1305	['F11', 'F12', 'F13', 'F2', 'F6', 'F8', 'F9']	7
1164	0.1305	['F11', 'F12', 'F13', 'F3', 'F5', 'F6', 'F8']	7
1165	0.4524	['F11', 'F12', 'F13', 'F3', 'F5', 'F6', 'F9']	7
1166	0.1305	['F11', 'F12', 'F13', 'F3', 'F5', 'F8', 'F9']	7
1167	0.1305	['F11', 'F12', 'F13', 'F3', 'F6', 'F8', 'F9']	7
1168	0.1305	['F11', 'F12', 'F13', 'F5', 'F6', 'F8', 'F9']	7
1169	0.1305	['F11', 'F12', 'F2', 'F3', 'F5', 'F6', 'F8']	7
1170	0.4524	['F11', 'F12', 'F2', 'F3', 'F5', 'F6', 'F9']	7
1171	0.1305	['F11', 'F12', 'F2', 'F3', 'F5', 'F8', 'F9']	7
1172	0.1305	['F11', 'F12', 'F2', 'F3', 'F6', 'F8', 'F9']	7
1173	0.1305	['F11', 'F12', 'F2', 'F5', 'F6', 'F8', 'F9']	7
1174	0.1305	['F11', 'F12', 'F3', 'F5', 'F6', 'F8', 'F9']	7
1175	0.1305	['F11', 'F13', 'F2', 'F3', 'F5', 'F6', 'F8']	7
1176	0.4524	['F11', 'F13', 'F2', 'F3', 'F5', 'F6', 'F9']	7
1177	0.1305	['F11', 'F13', 'F2', 'F3', 'F5', 'F8', 'F9']	7
1178	0.1305	['F11', 'F13', 'F2', 'F3', 'F6', 'F8', 'F9']	7
1179	0.1305	['F11', 'F13', 'F2', 'F5', 'F6', 'F8', 'F9']	7
1180	0.1305	['F11', 'F13', 'F3', 'F5', 'F6', 'F8', 'F9']	7
1181	0.1305	['F11', 'F2', 'F3', 'F5', 'F6', 'F8', 'F9']	7
1182	0.1305	['F12', 'F13', 'F2', 'F3', 'F5', 'F6', 'F8']	7
1183	0.4524	['F12', 'F13', 'F2', 'F3', 'F5', 'F6', 'F9']	7
1184	0.1305	['F12', 'F13', 'F2', 'F3', 'F5', 'F8', 'F9']	7
1185	0.1305	['F12', 'F13', 'F2', 'F3', 'F6', 'F8', 'F9']	7
1186	0.1305	['F12', 'F13', 'F2', 'F5', 'F6', 'F8', 'F9']	7
1187	0.1305	['F12', 'F13', 'F3', 'F5', 'F6', 'F8', 'F9']	7
1188	0.1305	['F12', 'F2', 'F3', 'F5', 'F6', 'F8', 'F9']	7
1189	0.1305	['F13', 'F2', 'F3', 'F5', 'F6', 'F8', 'F9']	7
1190	0.1893	['F0', 'F1', 'F2', 'F4', 'F6', 'F7', 'F8', 'F9']	8
1191	0.4524	['F0', 'F11', 'F12', 'F13', 'F2', 'F3', 'F5', 'F6']	8
1192	0.1305	['F0', 'F11', 'F12', 'F13', 'F2', 'F3', 'F5', 'F8']	8
1193	0.4524	['F0', 'F11', 'F12', 'F13', 'F2', 'F3', 'F5', 'F9']	8
1194	0.1305	['F0', 'F11', 'F12', 'F13', 'F2', 'F3', 'F6', 'F8']	8
1195	0.4524	['F0', 'F11', 'F12', 'F13', 'F2', 'F3', 'F6', 'F9']	8
1196	0.1305	['F0', 'F11', 'F12', 'F13', 'F2', 'F3', 'F8', 'F9']	8
1197	0.1305	['F0', 'F11', 'F12', 'F13', 'F2', 'F5', 'F6', 'F8']	8
1198	0.4524	['F0', 'F11', 'F12', 'F13', 'F2', 'F5', 'F6', 'F9']	8
1199	0.1305	['F0', 'F11', 'F12', 'F13', 'F2', 'F5', 'F8', 'F9']	8
1200	0.1305	['F0', 'F11', 'F12', 'F13', 'F2', 'F6', 'F8', 'F9']	8
1201	0.1305	['F0', 'F11', 'F12', 'F13', 'F3', 'F5', 'F6', 'F8']	8
1202	0.4524	['F0', 'F11', 'F12', 'F13', 'F3', 'F5', 'F6', 'F9']	8
1203	0.1305	['F0', 'F11', 'F12', 'F13', 'F3', 'F5', 'F8', 'F9']	8
1204	0.1305	['F0', 'F11', 'F12', 'F13', 'F3', 'F6', 'F8', 'F9']	8
1205	0.1305	['F0', 'F11', 'F12', 'F13', 'F5', 'F6', 'F8', 'F9']	8
1206	0.1305	['F0', 'F11', 'F12', 'F2', 'F3', 'F5', 'F6', 'F8']	8
1207	0.4524	['F0', 'F11', 'F12', 'F2', 'F3', 'F5', 'F6', 'F9']	8
1208	0.1305	['F0', 'F11', 'F12', 'F2', 'F3', 'F5', 'F8', 'F9']	8
1209	0.1305	['F0', 'F11', 'F12', 'F2', 'F3', 'F6', 'F8', 'F9']	8
1210	0.1305	['F0', 'F11', 'F12', 'F2', 'F5', 'F6', 'F8', 'F9']	8
1211	0.1305	['F0', 'F11', 'F12', 'F3', 'F5', 'F6', 'F8', 'F9']	8
1212	0.1305	['F0', 'F11', 'F13', 'F2', 'F3', 'F5', 'F6', 'F8']	8
1213	0.4524	['F0', 'F11', 'F13', 'F2', 'F3', 'F5', 'F6', 'F9']	8
1214	0.1305	['F0', 'F11', 'F13', 'F2', 'F3', 'F5', 'F8', 'F9']	8
1215	0.1305	['F0', 'F11', 'F13', 'F2', 'F3', 'F6', 'F8', 'F9']	8
1216	0.1305	['F0', 'F11', 'F13', 'F2', 'F5', 'F6', 'F8', 'F9']	8
1217	0.1305	['F0', 'F11', 'F13', 'F3', 'F5', 'F6', 'F8', 'F9']	8
1218	0.1305	['F0', 'F11', 'F2', 'F3', 'F5', 'F6', 'F8', 'F9']	8
1219	0.1305	['F0', 'F12', 'F13', 'F2', 'F3', 'F5', 'F6', 'F8']	8
1220	0.4524	['F0', 'F12', 'F13', 'F2', 'F3', 'F5', 'F6', 'F9']	8
1221	0.1305	['F0', 'F12', 'F13', 'F2', 'F3', 'F5', 'F8', 'F9']	8
1222	0.1305	['F0', 'F12', 'F13', 'F2', 'F3', 'F6', 'F8', 'F9']	8
1223	0.1305	['F0', 'F12', 'F13', 'F2', 'F5', 'F6', 'F8', 'F9']	8
1224	0.1305	['F0', 'F12', 'F13', 'F3', 'F5', 'F6', 'F8', 'F9']	8
1225	0.1305	['F0', 'F12', 'F2', 'F3', 'F5', 'F6', 'F8', 'F9']	8
1226	0.1305	['F0', 'F13', 'F2', 'F3', 'F5', 'F6', 'F8', 'F9']	8
1227	0.1305	['F11', 'F12', 'F13', 'F2', 'F3', 'F5', 'F6', 'F8']	8
1228	0.4524	['F11', 'F12', 'F13', 'F2', 'F3', 'F5', 'F6', 'F9']	8
1229	0.1305	['F11', 'F12', 'F13', 'F2', 'F3', 'F5', 'F8', 'F9']	8
1230	0.1305	['F11', 'F12', 'F13', 'F2', 'F3', 'F6', 'F8', 'F9']	8
1231	0.1305	['F11', 'F12', 'F13', 'F2', 'F5', 'F6', 'F8', 'F9']	8
1232	0.1305	['F11', 'F12', 'F13', 'F3', 'F5', 'F6', 'F8', 'F9']	8
1233	0.1305	['F11', 'F12', 'F2', 'F3', 'F5', 'F6', 'F8', 'F9']	8
1234	0.1305	['F11', 'F13', 'F2', 'F3', 'F5', 'F6', 'F8', 'F9']	8
1235	0.1305	['F12', 'F13', 'F2', 'F3', 'F5', 'F6', 'F8', 'F9']	8
1236	0.1305	['F0', 'F11', 'F12', 'F13', 'F2', 'F3', 'F5', 'F6', 'F8']	9
1237	0.4524	['F0', 'F11', 'F12', 'F13', 'F2', 'F3', 'F5', 'F6', 'F9']	9
1238	0.1305	['F0', 'F11', 'F12', 'F13', 'F2', 'F3', 'F5', 'F8', 'F9']	9
1239	0.1305	['F0', 'F11', 'F12', 'F13', 'F2', 'F3', 'F6', 'F8', 'F9']	9
1240	0.1305	['F0', 'F11', 'F12', 'F13', 'F2', 'F5', 'F6', 'F8', 'F9']	9
1241	0.1305	['F0', 'F11', 'F12', 'F13', 'F3', 'F5', 'F6', 'F8', 'F9']	9
1242	0.1305	['F0', 'F11', 'F12', 'F2', 'F3', 'F5', 'F6', 'F8', 'F9']	9
1243	0.1305	['F0', 'F11', 'F13', 'F2', 'F3', 'F5', 'F6', 'F8', 'F9']	9
1244	0.1305	['F0', 'F12', 'F13', 'F2', 'F3', 'F5', 'F6', 'F8', 'F9']	9
1245	0.1305	['F11', 'F12', 'F13', 'F2', 'F3', 'F5', 'F6', 'F8', 'F9']	9
1246	0.1305	['F0', 'F11', 'F12', 'F13', 'F2', 'F3', 'F5', 'F6', 'F8', 'F9']	10
