	support	itemsets	length
18310	0.331191	['F11', 'F12', 'F13', 'F16', 'F18', 'F3', 'F5', 'F9']	8
18311	0.331191	['F11', 'F12', 'F13', 'F16', 'F18', 'F3', 'F6', 'F7']	8
18312	0.331191	['F11', 'F12', 'F13', 'F16', 'F18', 'F3', 'F6', 'F8']	8
18313	0.331191	['F11', 'F12', 'F13', 'F16', 'F18', 'F3', 'F6', 'F9']	8
18314	0.331191	['F11', 'F12', 'F13', 'F16', 'F18', 'F3', 'F7', 'F8']	8
18315	0.331191	['F11', 'F12', 'F13', 'F16', 'F18', 'F3', 'F7', 'F9']	8
18316	0.331191	['F11', 'F12', 'F13', 'F16', 'F18', 'F3', 'F8', 'F9']	8
18317	0.331191	['F11', 'F12', 'F13', 'F16', 'F18', 'F5', 'F6', 'F7']	8
18318	0.331191	['F11', 'F12', 'F13', 'F16', 'F18', 'F5', 'F6', 'F8']	8
18319	0.331191	['F11', 'F12', 'F13', 'F16', 'F18', 'F5', 'F6', 'F9']	8
18320	0.331191	['F11', 'F12', 'F13', 'F16', 'F18', 'F5', 'F7', 'F8']	8
18321	0.331191	['F11', 'F12', 'F13', 'F16', 'F18', 'F5', 'F7', 'F9']	8
18322	0.331191	['F11', 'F12', 'F13', 'F16', 'F18', 'F5', 'F8', 'F9']	8
18323	0.331191	['F11', 'F12', 'F13', 'F16', 'F18', 'F6', 'F7', 'F8']	8
18324	0.331191	['F11', 'F12', 'F13', 'F16', 'F18', 'F6', 'F7', 'F9']	8
18325	0.331191	['F11', 'F12', 'F13', 'F16', 'F18', 'F6', 'F8', 'F9']	8
18326	0.331191	['F11', 'F12', 'F13', 'F16', 'F18', 'F7', 'F8', 'F9']	8
18327	0.331191	['F11', 'F12', 'F13', 'F16', 'F19', 'F2', 'F3', 'F5']	8
18328	0.331191	['F11', 'F12', 'F13', 'F16', 'F19', 'F2', 'F3', 'F6']	8
18329	0.331191	['F11', 'F12', 'F13', 'F16', 'F19', 'F2', 'F3', 'F7']	8
18330	0.331191	['F11', 'F12', 'F13', 'F16', 'F19', 'F2', 'F3', 'F8']	8
18331	0.331191	['F11', 'F12', 'F13', 'F16', 'F19', 'F2', 'F3', 'F9']	8
18332	0.331191	['F11', 'F12', 'F13', 'F16', 'F19', 'F2', 'F5', 'F6']	8
18333	0.331191	['F11', 'F12', 'F13', 'F16', 'F19', 'F2', 'F5', 'F7']	8
18334	0.331191	['F11', 'F12', 'F13', 'F16', 'F19', 'F2', 'F5', 'F8']	8
18335	0.331191	['F11', 'F12', 'F13', 'F16', 'F19', 'F2', 'F5', 'F9']	8
18336	0.331191	['F11', 'F12', 'F13', 'F16', 'F19', 'F2', 'F6', 'F7']	8
18337	0.331191	['F11', 'F12', 'F13', 'F16', 'F19', 'F2', 'F6', 'F8']	8
18338	0.331191	['F11', 'F12', 'F13', 'F16', 'F19', 'F2', 'F6', 'F9']	8
18339	0.331191	['F11', 'F12', 'F13', 'F16', 'F19', 'F2', 'F7', 'F8']	8
18340	0.331191	['F11', 'F12', 'F13', 'F16', 'F19', 'F2', 'F7', 'F9']	8
18341	0.331191	['F11', 'F12', 'F13', 'F16', 'F19', 'F2', 'F8', 'F9']	8
18342	0.331191	['F11', 'F12', 'F13', 'F16', 'F19', 'F3', 'F5', 'F6']	8
18343	0.331191	['F11', 'F12', 'F13', 'F16', 'F19', 'F3', 'F5', 'F7']	8
18344	0.331191	['F11', 'F12', 'F13', 'F16', 'F19', 'F3', 'F5', 'F8']	8
18345	0.331191	['F11', 'F12', 'F13', 'F16', 'F19', 'F3', 'F5', 'F9']	8
18346	0.331191	['F11', 'F12', 'F13', 'F16', 'F19', 'F3', 'F6', 'F7']	8
18347	0.331191	['F11', 'F12', 'F13', 'F16', 'F19', 'F3', 'F6', 'F8']	8
18348	0.331191	['F11', 'F12', 'F13', 'F16', 'F19', 'F3', 'F6', 'F9']	8
18349	0.331191	['F11', 'F12', 'F13', 'F16', 'F19', 'F3', 'F7', 'F8']	8
18350	0.331191	['F11', 'F12', 'F13', 'F16', 'F19', 'F3', 'F7', 'F9']	8
18351	0.331191	['F11', 'F12', 'F13', 'F16', 'F19', 'F3', 'F8', 'F9']	8
18352	0.331191	['F11', 'F12', 'F13', 'F16', 'F19', 'F5', 'F6', 'F7']	8
18353	0.331191	['F11', 'F12', 'F13', 'F16', 'F19', 'F5', 'F6', 'F8']	8
18354	0.331191	['F11', 'F12', 'F13', 'F16', 'F19', 'F5', 'F6', 'F9']	8
18355	0.331191	['F11', 'F12', 'F13', 'F16', 'F19', 'F5', 'F7', 'F8']	8
18356	0.331191	['F11', 'F12', 'F13', 'F16', 'F19', 'F5', 'F7', 'F9']	8
18357	0.331191	['F11', 'F12', 'F13', 'F16', 'F19', 'F5', 'F8', 'F9']	8
18358	0.331191	['F11', 'F12', 'F13', 'F16', 'F19', 'F6', 'F7', 'F8']	8
18359	0.331191	['F11', 'F12', 'F13', 'F16', 'F19', 'F6', 'F7', 'F9']	8
18360	0.331191	['F11', 'F12', 'F13', 'F16', 'F19', 'F6', 'F8', 'F9']	8
18361	0.331191	['F11', 'F12', 'F13', 'F16', 'F19', 'F7', 'F8', 'F9']	8
18362	0.331191	['F11', 'F12', 'F13', 'F16', 'F2', 'F3', 'F5', 'F6']	8
18363	0.331191	['F11', 'F12', 'F13', 'F16', 'F2', 'F3', 'F5', 'F7']	8
18364	0.331191	['F11', 'F12', 'F13', 'F16', 'F2', 'F3', 'F5', 'F8']	8
18365	0.331191	['F11', 'F12', 'F13', 'F16', 'F2', 'F3', 'F5', 'F9']	8
18366	0.331191	['F11', 'F12', 'F13', 'F16', 'F2', 'F3', 'F6', 'F7']	8
18367	0.331191	['F11', 'F12', 'F13', 'F16', 'F2', 'F3', 'F6', 'F8']	8
18368	0.331191	['F11', 'F12', 'F13', 'F16', 'F2', 'F3', 'F6', 'F9']	8
18369	0.331191	['F11', 'F12', 'F13', 'F16', 'F2', 'F3', 'F7', 'F8']	8
18370	0.331191	['F11', 'F12', 'F13', 'F16', 'F2', 'F3', 'F7', 'F9']	8
18371	0.331191	['F11', 'F12', 'F13', 'F16', 'F2', 'F3', 'F8', 'F9']	8
18372	0.331191	['F11', 'F12', 'F13', 'F16', 'F2', 'F5', 'F6', 'F7']	8
18373	0.331191	['F11', 'F12', 'F13', 'F16', 'F2', 'F5', 'F6', 'F8']	8
18374	0.331191	['F11', 'F12', 'F13', 'F16', 'F2', 'F5', 'F6', 'F9']	8
18375	0.331191	['F11', 'F12', 'F13', 'F16', 'F2', 'F5', 'F7', 'F8']	8
18376	0.331191	['F11', 'F12', 'F13', 'F16', 'F2', 'F5', 'F7', 'F9']	8
18377	0.331191	['F11', 'F12', 'F13', 'F16', 'F2', 'F5', 'F8', 'F9']	8
18378	0.331191	['F11', 'F12', 'F13', 'F16', 'F2', 'F6', 'F7', 'F8']	8
18379	0.331191	['F11', 'F12', 'F13', 'F16', 'F2', 'F6', 'F7', 'F9']	8
18380	0.331191	['F11', 'F12', 'F13', 'F16', 'F2', 'F6', 'F8', 'F9']	8
18381	0.331191	['F11', 'F12', 'F13', 'F16', 'F2', 'F7', 'F8', 'F9']	8
18382	0.331191	['F11', 'F12', 'F13', 'F16', 'F3', 'F5', 'F6', 'F7']	8
18383	0.331191	['F11', 'F12', 'F13', 'F16', 'F3', 'F5', 'F6', 'F8']	8
18384	0.331191	['F11', 'F12', 'F13', 'F16', 'F3', 'F5', 'F6', 'F9']	8
18385	0.331191	['F11', 'F12', 'F13', 'F16', 'F3', 'F5', 'F7', 'F8']	8
18386	0.331191	['F11', 'F12', 'F13', 'F16', 'F3', 'F5', 'F7', 'F9']	8
18387	0.331191	['F11', 'F12', 'F13', 'F16', 'F3', 'F5', 'F8', 'F9']	8
18388	0.331191	['F11', 'F12', 'F13', 'F16', 'F3', 'F6', 'F7', 'F8']	8
18389	0.331191	['F11', 'F12', 'F13', 'F16', 'F3', 'F6', 'F7', 'F9']	8
18390	0.331191	['F11', 'F12', 'F13', 'F16', 'F3', 'F6', 'F8', 'F9']	8
18391	0.331191	['F11', 'F12', 'F13', 'F16', 'F3', 'F7', 'F8', 'F9']	8
18392	0.331191	['F11', 'F12', 'F13', 'F16', 'F5', 'F6', 'F7', 'F8']	8
18393	0.331191	['F11', 'F12', 'F13', 'F16', 'F5', 'F6', 'F7', 'F9']	8
18394	0.331191	['F11', 'F12', 'F13', 'F16', 'F5', 'F6', 'F8', 'F9']	8
18395	0.331191	['F11', 'F12', 'F13', 'F16', 'F5', 'F7', 'F8', 'F9']	8
18396	0.331191	['F11', 'F12', 'F13', 'F16', 'F6', 'F7', 'F8', 'F9']	8
18397	0.331191	['F11', 'F12', 'F13', 'F17', 'F18', 'F19', 'F2', 'F3']	8
18398	0.331191	['F11', 'F12', 'F13', 'F17', 'F18', 'F19', 'F2', 'F5']	8
18399	0.331191	['F11', 'F12', 'F13', 'F17', 'F18', 'F19', 'F2', 'F6']	8
18400	0.331191	['F11', 'F12', 'F13', 'F17', 'F18', 'F19', 'F2', 'F7']	8
18401	0.331191	['F11', 'F12', 'F13', 'F17', 'F18', 'F19', 'F2', 'F8']	8
18402	0.331191	['F11', 'F12', 'F13', 'F17', 'F18', 'F19', 'F2', 'F9']	8
18403	0.331191	['F11', 'F12', 'F13', 'F17', 'F18', 'F19', 'F3', 'F5']	8
18404	0.331191	['F11', 'F12', 'F13', 'F17', 'F18', 'F19', 'F3', 'F6']	8
18405	0.331191	['F11', 'F12', 'F13', 'F17', 'F18', 'F19', 'F3', 'F7']	8
18406	0.331191	['F11', 'F12', 'F13', 'F17', 'F18', 'F19', 'F3', 'F8']	8
18407	0.331191	['F11', 'F12', 'F13', 'F17', 'F18', 'F19', 'F3', 'F9']	8
18408	0.331191	['F11', 'F12', 'F13', 'F17', 'F18', 'F19', 'F5', 'F6']	8
18409	0.331191	['F11', 'F12', 'F13', 'F17', 'F18', 'F19', 'F5', 'F7']	8
18410	0.331191	['F11', 'F12', 'F13', 'F17', 'F18', 'F19', 'F5', 'F8']	8
18411	0.331191	['F11', 'F12', 'F13', 'F17', 'F18', 'F19', 'F5', 'F9']	8
18412	0.331191	['F11', 'F12', 'F13', 'F17', 'F18', 'F19', 'F6', 'F7']	8
18413	0.331191	['F11', 'F12', 'F13', 'F17', 'F18', 'F19', 'F6', 'F8']	8
18414	0.331191	['F11', 'F12', 'F13', 'F17', 'F18', 'F19', 'F6', 'F9']	8
18415	0.331191	['F11', 'F12', 'F13', 'F17', 'F18', 'F19', 'F7', 'F8']	8
18416	0.331191	['F11', 'F12', 'F13', 'F17', 'F18', 'F19', 'F7', 'F9']	8
18417	0.331191	['F11', 'F12', 'F13', 'F17', 'F18', 'F19', 'F8', 'F9']	8
18418	0.331191	['F11', 'F12', 'F13', 'F17', 'F18', 'F2', 'F3', 'F5']	8
18419	0.331191	['F11', 'F12', 'F13', 'F17', 'F18', 'F2', 'F3', 'F6']	8
18420	0.331191	['F11', 'F12', 'F13', 'F17', 'F18', 'F2', 'F3', 'F7']	8
18421	0.331191	['F11', 'F12', 'F13', 'F17', 'F18', 'F2', 'F3', 'F8']	8
18422	0.331191	['F11', 'F12', 'F13', 'F17', 'F18', 'F2', 'F3', 'F9']	8
18423	0.331191	['F11', 'F12', 'F13', 'F17', 'F18', 'F2', 'F5', 'F6']	8
18424	0.331191	['F11', 'F12', 'F13', 'F17', 'F18', 'F2', 'F5', 'F7']	8
18425	0.331191	['F11', 'F12', 'F13', 'F17', 'F18', 'F2', 'F5', 'F8']	8
18426	0.331191	['F11', 'F12', 'F13', 'F17', 'F18', 'F2', 'F5', 'F9']	8
18427	0.331191	['F11', 'F12', 'F13', 'F17', 'F18', 'F2', 'F6', 'F7']	8
18428	0.331191	['F11', 'F12', 'F13', 'F17', 'F18', 'F2', 'F6', 'F8']	8
18429	0.331191	['F11', 'F12', 'F13', 'F17', 'F18', 'F2', 'F6', 'F9']	8
18430	0.331191	['F11', 'F12', 'F13', 'F17', 'F18', 'F2', 'F7', 'F8']	8
18431	0.331191	['F11', 'F12', 'F13', 'F17', 'F18', 'F2', 'F7', 'F9']	8
18432	0.331191	['F11', 'F12', 'F13', 'F17', 'F18', 'F2', 'F8', 'F9']	8
18433	0.331191	['F11', 'F12', 'F13', 'F17', 'F18', 'F3', 'F5', 'F6']	8
18434	0.331191	['F11', 'F12', 'F13', 'F17', 'F18', 'F3', 'F5', 'F7']	8
18435	0.331191	['F11', 'F12', 'F13', 'F17', 'F18', 'F3', 'F5', 'F8']	8
18436	0.331191	['F11', 'F12', 'F13', 'F17', 'F18', 'F3', 'F5', 'F9']	8
18437	0.331191	['F11', 'F12', 'F13', 'F17', 'F18', 'F3', 'F6', 'F7']	8
18438	0.331191	['F11', 'F12', 'F13', 'F17', 'F18', 'F3', 'F6', 'F8']	8
18439	0.331191	['F11', 'F12', 'F13', 'F17', 'F18', 'F3', 'F6', 'F9']	8
18440	0.331191	['F11', 'F12', 'F13', 'F17', 'F18', 'F3', 'F7', 'F8']	8
18441	0.331191	['F11', 'F12', 'F13', 'F17', 'F18', 'F3', 'F7', 'F9']	8
18442	0.331191	['F11', 'F12', 'F13', 'F17', 'F18', 'F3', 'F8', 'F9']	8
18443	0.331191	['F11', 'F12', 'F13', 'F17', 'F18', 'F5', 'F6', 'F7']	8
18444	0.331191	['F11', 'F12', 'F13', 'F17', 'F18', 'F5', 'F6', 'F8']	8
18445	0.331191	['F11', 'F12', 'F13', 'F17', 'F18', 'F5', 'F6', 'F9']	8
18446	0.331191	['F11', 'F12', 'F13', 'F17', 'F18', 'F5', 'F7', 'F8']	8
18447	0.331191	['F11', 'F12', 'F13', 'F17', 'F18', 'F5', 'F7', 'F9']	8
18448	0.331191	['F11', 'F12', 'F13', 'F17', 'F18', 'F5', 'F8', 'F9']	8
18449	0.331191	['F11', 'F12', 'F13', 'F17', 'F18', 'F6', 'F7', 'F8']	8
18450	0.331191	['F11', 'F12', 'F13', 'F17', 'F18', 'F6', 'F7', 'F9']	8
18451	0.331191	['F11', 'F12', 'F13', 'F17', 'F18', 'F6', 'F8', 'F9']	8
18452	0.331191	['F11', 'F12', 'F13', 'F17', 'F18', 'F7', 'F8', 'F9']	8
18453	0.331191	['F11', 'F12', 'F13', 'F17', 'F19', 'F2', 'F3', 'F5']	8
18454	0.331191	['F11', 'F12', 'F13', 'F17', 'F19', 'F2', 'F3', 'F6']	8
18455	0.331191	['F11', 'F12', 'F13', 'F17', 'F19', 'F2', 'F3', 'F7']	8
18456	0.331191	['F11', 'F12', 'F13', 'F17', 'F19', 'F2', 'F3', 'F8']	8
18457	0.331191	['F11', 'F12', 'F13', 'F17', 'F19', 'F2', 'F3', 'F9']	8
18458	0.331191	['F11', 'F12', 'F13', 'F17', 'F19', 'F2', 'F5', 'F6']	8
18459	0.331191	['F11', 'F12', 'F13', 'F17', 'F19', 'F2', 'F5', 'F7']	8
18460	0.331191	['F11', 'F12', 'F13', 'F17', 'F19', 'F2', 'F5', 'F8']	8
18461	0.331191	['F11', 'F12', 'F13', 'F17', 'F19', 'F2', 'F5', 'F9']	8
18462	0.331191	['F11', 'F12', 'F13', 'F17', 'F19', 'F2', 'F6', 'F7']	8
18463	0.331191	['F11', 'F12', 'F13', 'F17', 'F19', 'F2', 'F6', 'F8']	8
18464	0.331191	['F11', 'F12', 'F13', 'F17', 'F19', 'F2', 'F6', 'F9']	8
18465	0.331191	['F11', 'F12', 'F13', 'F17', 'F19', 'F2', 'F7', 'F8']	8
18466	0.331191	['F11', 'F12', 'F13', 'F17', 'F19', 'F2', 'F7', 'F9']	8
18467	0.331191	['F11', 'F12', 'F13', 'F17', 'F19', 'F2', 'F8', 'F9']	8
18468	0.331191	['F11', 'F12', 'F13', 'F17', 'F19', 'F3', 'F5', 'F6']	8
18469	0.331191	['F11', 'F12', 'F13', 'F17', 'F19', 'F3', 'F5', 'F7']	8
18470	0.331191	['F11', 'F12', 'F13', 'F17', 'F19', 'F3', 'F5', 'F8']	8
18471	0.331191	['F11', 'F12', 'F13', 'F17', 'F19', 'F3', 'F5', 'F9']	8
18472	0.331191	['F11', 'F12', 'F13', 'F17', 'F19', 'F3', 'F6', 'F7']	8
18473	0.331191	['F11', 'F12', 'F13', 'F17', 'F19', 'F3', 'F6', 'F8']	8
18474	0.331191	['F11', 'F12', 'F13', 'F17', 'F19', 'F3', 'F6', 'F9']	8
18475	0.331191	['F11', 'F12', 'F13', 'F17', 'F19', 'F3', 'F7', 'F8']	8
18476	0.331191	['F11', 'F12', 'F13', 'F17', 'F19', 'F3', 'F7', 'F9']	8
18477	0.331191	['F11', 'F12', 'F13', 'F17', 'F19', 'F3', 'F8', 'F9']	8
18478	0.331191	['F11', 'F12', 'F13', 'F17', 'F19', 'F5', 'F6', 'F7']	8
18479	0.331191	['F11', 'F12', 'F13', 'F17', 'F19', 'F5', 'F6', 'F8']	8
18480	0.331191	['F11', 'F12', 'F13', 'F17', 'F19', 'F5', 'F6', 'F9']	8
18481	0.331191	['F11', 'F12', 'F13', 'F17', 'F19', 'F5', 'F7', 'F8']	8
18482	0.331191	['F11', 'F12', 'F13', 'F17', 'F19', 'F5', 'F7', 'F9']	8
18483	0.331191	['F11', 'F12', 'F13', 'F17', 'F19', 'F5', 'F8', 'F9']	8
18484	0.331191	['F11', 'F12', 'F13', 'F17', 'F19', 'F6', 'F7', 'F8']	8
18485	0.331191	['F11', 'F12', 'F13', 'F17', 'F19', 'F6', 'F7', 'F9']	8
18486	0.331191	['F11', 'F12', 'F13', 'F17', 'F19', 'F6', 'F8', 'F9']	8
18487	0.331191	['F11', 'F12', 'F13', 'F17', 'F19', 'F7', 'F8', 'F9']	8
18488	0.331191	['F11', 'F12', 'F13', 'F17', 'F2', 'F3', 'F5', 'F6']	8
18489	0.331191	['F11', 'F12', 'F13', 'F17', 'F2', 'F3', 'F5', 'F7']	8
18490	0.331191	['F11', 'F12', 'F13', 'F17', 'F2', 'F3', 'F5', 'F8']	8
18491	0.331191	['F11', 'F12', 'F13', 'F17', 'F2', 'F3', 'F5', 'F9']	8
18492	0.331191	['F11', 'F12', 'F13', 'F17', 'F2', 'F3', 'F6', 'F7']	8
18493	0.331191	['F11', 'F12', 'F13', 'F17', 'F2', 'F3', 'F6', 'F8']	8
18494	0.331191	['F11', 'F12', 'F13', 'F17', 'F2', 'F3', 'F6', 'F9']	8
18495	0.331191	['F11', 'F12', 'F13', 'F17', 'F2', 'F3', 'F7', 'F8']	8
18496	0.331191	['F11', 'F12', 'F13', 'F17', 'F2', 'F3', 'F7', 'F9']	8
18497	0.331191	['F11', 'F12', 'F13', 'F17', 'F2', 'F3', 'F8', 'F9']	8
18498	0.331191	['F11', 'F12', 'F13', 'F17', 'F2', 'F5', 'F6', 'F7']	8
18499	0.331191	['F11', 'F12', 'F13', 'F17', 'F2', 'F5', 'F6', 'F8']	8
18500	0.331191	['F11', 'F12', 'F13', 'F17', 'F2', 'F5', 'F6', 'F9']	8
18501	0.331191	['F11', 'F12', 'F13', 'F17', 'F2', 'F5', 'F7', 'F8']	8
18502	0.331191	['F11', 'F12', 'F13', 'F17', 'F2', 'F5', 'F7', 'F9']	8
18503	0.331191	['F11', 'F12', 'F13', 'F17', 'F2', 'F5', 'F8', 'F9']	8
18504	0.331191	['F11', 'F12', 'F13', 'F17', 'F2', 'F6', 'F7', 'F8']	8
18505	0.331191	['F11', 'F12', 'F13', 'F17', 'F2', 'F6', 'F7', 'F9']	8
18506	0.331191	['F11', 'F12', 'F13', 'F17', 'F2', 'F6', 'F8', 'F9']	8
18507	0.331191	['F11', 'F12', 'F13', 'F17', 'F2', 'F7', 'F8', 'F9']	8
18508	0.331191	['F11', 'F12', 'F13', 'F17', 'F3', 'F5', 'F6', 'F7']	8
18509	0.331191	['F11', 'F12', 'F13', 'F17', 'F3', 'F5', 'F6', 'F8']	8
18510	0.331191	['F11', 'F12', 'F13', 'F17', 'F3', 'F5', 'F6', 'F9']	8
18511	0.331191	['F11', 'F12', 'F13', 'F17', 'F3', 'F5', 'F7', 'F8']	8
18512	0.331191	['F11', 'F12', 'F13', 'F17', 'F3', 'F5', 'F7', 'F9']	8
18513	0.331191	['F11', 'F12', 'F13', 'F17', 'F3', 'F5', 'F8', 'F9']	8
18514	0.331191	['F11', 'F12', 'F13', 'F17', 'F3', 'F6', 'F7', 'F8']	8
18515	0.331191	['F11', 'F12', 'F13', 'F17', 'F3', 'F6', 'F7', 'F9']	8
18516	0.331191	['F11', 'F12', 'F13', 'F17', 'F3', 'F6', 'F8', 'F9']	8
18517	0.331191	['F11', 'F12', 'F13', 'F17', 'F3', 'F7', 'F8', 'F9']	8
18518	0.331191	['F11', 'F12', 'F13', 'F17', 'F5', 'F6', 'F7', 'F8']	8
18519	0.331191	['F11', 'F12', 'F13', 'F17', 'F5', 'F6', 'F7', 'F9']	8
18520	0.331191	['F11', 'F12', 'F13', 'F17', 'F5', 'F6', 'F8', 'F9']	8
18521	0.331191	['F11', 'F12', 'F13', 'F17', 'F5', 'F7', 'F8', 'F9']	8
18522	0.331191	['F11', 'F12', 'F13', 'F17', 'F6', 'F7', 'F8', 'F9']	8
18523	0.331191	['F11', 'F12', 'F13', 'F18', 'F19', 'F2', 'F3', 'F5']	8
18524	0.331191	['F11', 'F12', 'F13', 'F18', 'F19', 'F2', 'F3', 'F6']	8
18525	0.331191	['F11', 'F12', 'F13', 'F18', 'F19', 'F2', 'F3', 'F7']	8
18526	0.331191	['F11', 'F12', 'F13', 'F18', 'F19', 'F2', 'F3', 'F8']	8
18527	0.331191	['F11', 'F12', 'F13', 'F18', 'F19', 'F2', 'F3', 'F9']	8
18528	0.331191	['F11', 'F12', 'F13', 'F18', 'F19', 'F2', 'F5', 'F6']	8
18529	0.331191	['F11', 'F12', 'F13', 'F18', 'F19', 'F2', 'F5', 'F7']	8
18530	0.331191	['F11', 'F12', 'F13', 'F18', 'F19', 'F2', 'F5', 'F8']	8
18531	0.331191	['F11', 'F12', 'F13', 'F18', 'F19', 'F2', 'F5', 'F9']	8
18532	0.331191	['F11', 'F12', 'F13', 'F18', 'F19', 'F2', 'F6', 'F7']	8
18533	0.331191	['F11', 'F12', 'F13', 'F18', 'F19', 'F2', 'F6', 'F8']	8
18534	0.331191	['F11', 'F12', 'F13', 'F18', 'F19', 'F2', 'F6', 'F9']	8
18535	0.331191	['F11', 'F12', 'F13', 'F18', 'F19', 'F2', 'F7', 'F8']	8
18536	0.331191	['F11', 'F12', 'F13', 'F18', 'F19', 'F2', 'F7', 'F9']	8
18537	0.331191	['F11', 'F12', 'F13', 'F18', 'F19', 'F2', 'F8', 'F9']	8
18538	0.331191	['F11', 'F12', 'F13', 'F18', 'F19', 'F3', 'F5', 'F6']	8
18539	0.331191	['F11', 'F12', 'F13', 'F18', 'F19', 'F3', 'F5', 'F7']	8
18540	0.331191	['F11', 'F12', 'F13', 'F18', 'F19', 'F3', 'F5', 'F8']	8
18541	0.331191	['F11', 'F12', 'F13', 'F18', 'F19', 'F3', 'F5', 'F9']	8
18542	0.331191	['F11', 'F12', 'F13', 'F18', 'F19', 'F3', 'F6', 'F7']	8
18543	0.331191	['F11', 'F12', 'F13', 'F18', 'F19', 'F3', 'F6', 'F8']	8
18544	0.331191	['F11', 'F12', 'F13', 'F18', 'F19', 'F3', 'F6', 'F9']	8
18545	0.331191	['F11', 'F12', 'F13', 'F18', 'F19', 'F3', 'F7', 'F8']	8
18546	0.331191	['F11', 'F12', 'F13', 'F18', 'F19', 'F3', 'F7', 'F9']	8
18547	0.331191	['F11', 'F12', 'F13', 'F18', 'F19', 'F3', 'F8', 'F9']	8
18548	0.331191	['F11', 'F12', 'F13', 'F18', 'F19', 'F5', 'F6', 'F7']	8
18549	0.331191	['F11', 'F12', 'F13', 'F18', 'F19', 'F5', 'F6', 'F8']	8
18550	0.331191	['F11', 'F12', 'F13', 'F18', 'F19', 'F5', 'F6', 'F9']	8
18551	0.331191	['F11', 'F12', 'F13', 'F18', 'F19', 'F5', 'F7', 'F8']	8
18552	0.331191	['F11', 'F12', 'F13', 'F18', 'F19', 'F5', 'F7', 'F9']	8
18553	0.331191	['F11', 'F12', 'F13', 'F18', 'F19', 'F5', 'F8', 'F9']	8
18554	0.331191	['F11', 'F12', 'F13', 'F18', 'F19', 'F6', 'F7', 'F8']	8
18555	0.331191	['F11', 'F12', 'F13', 'F18', 'F19', 'F6', 'F7', 'F9']	8
18556	0.331191	['F11', 'F12', 'F13', 'F18', 'F19', 'F6', 'F8', 'F9']	8
18557	0.331191	['F11', 'F12', 'F13', 'F18', 'F19', 'F7', 'F8', 'F9']	8
18558	0.331191	['F11', 'F12', 'F13', 'F18', 'F2', 'F3', 'F5', 'F6']	8
18559	0.331191	['F11', 'F12', 'F13', 'F18', 'F2', 'F3', 'F5', 'F7']	8
18560	0.331191	['F11', 'F12', 'F13', 'F18', 'F2', 'F3', 'F5', 'F8']	8
18561	0.331191	['F11', 'F12', 'F13', 'F18', 'F2', 'F3', 'F5', 'F9']	8
18562	0.331191	['F11', 'F12', 'F13', 'F18', 'F2', 'F3', 'F6', 'F7']	8
18563	0.331191	['F11', 'F12', 'F13', 'F18', 'F2', 'F3', 'F6', 'F8']	8
18564	0.331191	['F11', 'F12', 'F13', 'F18', 'F2', 'F3', 'F6', 'F9']	8
18565	0.331191	['F11', 'F12', 'F13', 'F18', 'F2', 'F3', 'F7', 'F8']	8
18566	0.331191	['F11', 'F12', 'F13', 'F18', 'F2', 'F3', 'F7', 'F9']	8
18567	0.331191	['F11', 'F12', 'F13', 'F18', 'F2', 'F3', 'F8', 'F9']	8
18568	0.331191	['F11', 'F12', 'F13', 'F18', 'F2', 'F5', 'F6', 'F7']	8
18569	0.331191	['F11', 'F12', 'F13', 'F18', 'F2', 'F5', 'F6', 'F8']	8
18570	0.331191	['F11', 'F12', 'F13', 'F18', 'F2', 'F5', 'F6', 'F9']	8
18571	0.331191	['F11', 'F12', 'F13', 'F18', 'F2', 'F5', 'F7', 'F8']	8
18572	0.331191	['F11', 'F12', 'F13', 'F18', 'F2', 'F5', 'F7', 'F9']	8
18573	0.331191	['F11', 'F12', 'F13', 'F18', 'F2', 'F5', 'F8', 'F9']	8
18574	0.331191	['F11', 'F12', 'F13', 'F18', 'F2', 'F6', 'F7', 'F8']	8
18575	0.331191	['F11', 'F12', 'F13', 'F18', 'F2', 'F6', 'F7', 'F9']	8
18576	0.331191	['F11', 'F12', 'F13', 'F18', 'F2', 'F6', 'F8', 'F9']	8
18577	0.331191	['F11', 'F12', 'F13', 'F18', 'F2', 'F7', 'F8', 'F9']	8
18578	0.331191	['F11', 'F12', 'F13', 'F18', 'F3', 'F5', 'F6', 'F7']	8
18579	0.331191	['F11', 'F12', 'F13', 'F18', 'F3', 'F5', 'F6', 'F8']	8
18580	0.331191	['F11', 'F12', 'F13', 'F18', 'F3', 'F5', 'F6', 'F9']	8
18581	0.331191	['F11', 'F12', 'F13', 'F18', 'F3', 'F5', 'F7', 'F8']	8
18582	0.331191	['F11', 'F12', 'F13', 'F18', 'F3', 'F5', 'F7', 'F9']	8
18583	0.331191	['F11', 'F12', 'F13', 'F18', 'F3', 'F5', 'F8', 'F9']	8
18584	0.331191	['F11', 'F12', 'F13', 'F18', 'F3', 'F6', 'F7', 'F8']	8
18585	0.331191	['F11', 'F12', 'F13', 'F18', 'F3', 'F6', 'F7', 'F9']	8
18586	0.331191	['F11', 'F12', 'F13', 'F18', 'F3', 'F6', 'F8', 'F9']	8
18587	0.331191	['F11', 'F12', 'F13', 'F18', 'F3', 'F7', 'F8', 'F9']	8
18588	0.331191	['F11', 'F12', 'F13', 'F18', 'F5', 'F6', 'F7', 'F8']	8
